,var,station_id,station_name,latitude,longitude,altitude,unit,freq
93,concso2,CZ0003R,Kosetice (NOAK),49.573394,15.080278,535.0,ug m-3,monthly
94,concso2,NO0039R,Kårvatn,62.783333,8.883333,210.0,ug m-3,monthly
95,concso2,ES0002R,La Cartuja,37.2,-3.6,720.0,ug m-3,monthly
96,concso2,FR0003R,La Crouzille,46.133333,1.383333,497.0,ug m-3,monthly
97,concso2,FR0005R,La Hague,49.616667,-1.833333,133.0,ug m-3,monthly
98,concso2,FR0015R,La Tardière,46.65,-0.75,133.0,ug m-3,monthly
99,concso2,CA0019R,Lac Edouard,47.681667,-72.442778,243.0,ug m-3,monthly
100,concso2,GB0037R,Ladybower Res.,53.398889,-1.753333,420.0,ug m-3,monthly
101,concso2,EE0009R,Lahemaa,59.5,25.9,32.0,ug m-3,monthly
102,concso2,NO0797R,Lardal,59.466667,9.85,210.0,ug m-3,monthly
103,concso2,MK0007R,Lazaropole,41.536111,20.69389,1332.0,ug m-3,monthly
104,concso2,FR0016R,Le Casset,45.0,6.466667,1750.0,ug m-3,monthly
105,concso2,PL0004R,Leba,54.753894,17.534264,5.0,ug m-3,monthly
106,concso2,MD0012R,Leova,46.5,28.266667,156.0,ug m-3,monthly
107,concso2,MD0013R,Leova II,46.4884,28.2835,166.0,ug m-3,monthly
108,concso2,RU0020R,Lesnoy,56.53,32.94,340.0,ug m-3,monthly
109,concso2,SK0005R,Liesek,49.366667,19.683333,892.0,ug m-3,monthly
110,concso2,RU1039R,Listvyanka,51.85,104.9,700.0,ug m-3,monthly
111,concso2,FR0007R,Lodeve,43.7,3.333333,252.0,ug m-3,monthly
112,concso2,ES0004R,Logroño,42.457778,-2.503056,445.0,ug m-3,monthly
113,concso2,CA0013R,Longwoods,42.884722,-81.480556,239.0,ug m-3,monthly
114,concso2,PH1034R,Los Banos,14.183333,121.25,35.0,ug m-3,monthly
115,concso2,GB0006R,Lough Navar,54.443056,-7.87,126.0,ug m-3,monthly
116,concso2,GB0038R,Lullington Heath,50.792778,0.179444,120.0,ug m-3,monthly
117,concso2,TH1046R,Mae Hia - Chiang Mai,18.766667,98.933333,350.0,ug m-3,monthly
118,concso2,ES0006R,Mahón,39.87528,4.31639,78.0,ug m-3,monthly
119,concso2,SI0001R,Masun,45.65,14.366667,1026.0,ug m-3,monthly
120,concso2,DE0014R,Meinerzhagen,51.116667,7.633333,510.0,ug m-3,monthly
121,concso2,PH1033U,Metro Manila,14.633333,121.066667,54.0,ug m-3,monthly
122,concso2,RU1038R,Mondy,51.666667,101.0,2000.0,ug m-3,monthly
123,concso2,FR0014R,Montandon,47.3,6.833333,836.0,ug m-3,monthly
124,concso2,PT0004R,Monte Velho,38.083333,-8.8,43.0,ug m-3,monthly
125,concso2,IT0001R,Montelibretti,42.1,12.633333,48.0,ug m-3,monthly
126,concso2,FR0017R,Montfranc,45.8,2.066667,810.0,ug m-3,monthly
127,concso2,FR0010R,Morvan,47.266667,4.083333,620.0,ug m-3,monthly
128,concso2,IT0009R,Mt Cimone,44.183333,10.7,2172.0,ug m-3,monthly
129,concso2,GB0043R,Narberth,51.781784,-4.691462,160.0,ug m-3,monthly
130,concso2,NO0655R,Nausta,61.577408,5.898247,230.0,ug m-3,monthly
131,concso2,DE0007R,Neuglobsow,53.166667,13.033333,65.5,ug m-3,monthly
132,concso2,LT0003R,Nida,55.35,21.066667,17.0,ug m-3,monthly
133,concso2,ES0008R,Niembro,43.43917,-4.85,134.0,ug m-3,monthly
134,concso2,ES0005R,Noia,42.72056,-8.92361,683.0,ug m-3,monthly
135,concso2,NO0044R,Nordmoen,60.266667,11.1,200.0,ug m-3,monthly
136,concso2,SE0022R,Norunda Stenen,60.0858,17.50528,45.0,ug m-3,monthly
137,concso2,NO0618R,Ny-Ålesund - Gruvebadet,78.918611111,11.891666667,40.0,ug m-3,monthly
138,concso2,NO1665R,Ny-Ålesund - Nordpolhotellet,78.92472,11.92643,8.0,ug m-3,monthly
139,concso2,NO1154R,Ny-Ålesund - Transformatorbua,78.92501,11.92659,8.0,ug m-3,monthly
140,concso2,ES0016R,O Saviñao,42.63472,-7.70472,506.0,ug m-3,monthly
141,concso2,NO0041R,Osen,61.25,11.783333,440.0,ug m-3,monthly
142,concso2,FI0022R,Oulanka,66.320278,29.401667,310.0,ug m-3,monthly
143,concso2,FI0036R,Pallas (Matorova),68.0,24.237222222,340.0,ug m-3,monthly
144,concso2,TH1044R,Patumthani,14.033333,100.766667,2.0,ug m-3,monthly
145,concso2,CH0002R,Payerne,46.813056,6.944722,489.0,ug m-3,monthly
146,concso2,ES0013R,Penausende,41.23889,-5.8975,985.0,ug m-3,monthly
147,concso2,MY1029U,Petalling Jaya,3.1,101.65,87.0,ug m-3,monthly
148,concso2,FR0013R,Peyrusse Vieille,43.616667,0.183333,200.0,ug m-3,monthly
149,concso2,RU0013R,Pinega,64.7,43.4,28.0,ug m-3,monthly
150,concso2,LT0015R,Preila,55.3761111111,21.0305555556,7.0,ug m-3,monthly
151,concso2,NO0043R,Prestebakke,59.0,11.533333,160.0,ug m-3,monthly
152,concso2,RU1041R,Primorskaya,43.7,132.116667,84.0,ug m-3,monthly
153,concso2,HR0002R,Puntijarka,45.9,15.966667,988.0,ug m-3,monthly
154,concso2,RU0014R,Pushkinskie Gory,57.0,28.9,103.0,ug m-3,monthly
155,concso2,UA0006R,Rava-Russkaya,50.25,23.633333,249.0,ug m-3,monthly
156,concso2,NL0005R,Rekken,52.1,6.716667,25.0,ug m-3,monthly
157,concso2,FR0009R,Revin,49.9,4.633333,390.0,ug m-3,monthly
158,concso2,CH0005R,Rigi,47.0675,8.463889,1031.0,ug m-3,monthly
159,concso2,DK0012R,Risoe,55.693588,12.085797,6.0,ug m-3,monthly
160,concso2,DE0013R,Rodenberg,52.316667,9.366667,148.0,ug m-3,monthly
161,concso2,ES0003R,Roquetas,40.820556,0.491389,44.0,ug m-3,monthly
162,concso2,DE0018R,Rottenburg,48.48333,8.933333,427.0,ug m-3,monthly
163,concso2,LV0010R,Rucava,56.161944,21.173056,19.8,ug m-3,monthly
164,concso2,SE0014R,Råö,57.394,11.914,5.0,ug m-3,monthly
165,concso2,SE0002R,Rörvik,57.416667,11.933333,10.0,ug m-3,monthly
166,concso2,ES0001R,San Pablo de los Montes,39.54694,-4.35056,917.0,ug m-3,monthly
167,concso2,NO1006R,Sandvik,59.282715,5.504831,,ug m-3,monthly
168,concso2,CA0003R,Saturna,48.783333,-123.133333,178.0,ug m-3,monthly
169,concso2,DE0003R,Schauinsland,47.914722,7.908611,1208.5,ug m-3,monthly
170,concso2,DE0008R,Schmücke,50.65,10.766667,953.0,ug m-3,monthly
171,concso2,ID1014R,Serpong,-6.25,106.566667,46.0,ug m-3,monthly
172,concso2,RU0016R,Shepeljovo,59.966667,29.116667,4.0,ug m-3,monthly
173,concso2,NO0008R,Skreådalen,58.816667,6.716667,475.0,ug m-3,monthly
174,concso2,PL0003R,Sniezka,50.736444,15.7395,1607.5,ug m-3,monthly
175,concso2,CA0015R,Sprucedale,45.423611,-79.485833,350.0,ug m-3,monthly
176,concso2,SK0006R,Starina,49.05,22.266667,345.0,ug m-3,monthly
177,concso2,DE0019R,Starnberg,48.016667,11.35,729.0,ug m-3,monthly
178,concso2,SK0004R,Stará Lesná,49.15,20.283333,808.0,ug m-3,monthly
179,concso2,GB0004R,Stoke Ferry,52.566667,0.5,15.0,ug m-3,monthly
180,concso2,GB0015R,Strath Vaich Dam,57.734444,-4.774444,270.0,ug m-3,monthly
181,concso2,CA0022R,Sutton,45.076389,-72.676389,243.0,ug m-3,monthly
182,concso2,PL0001R,Suwalki,54.133333,22.95,184.0,ug m-3,monthly
183,concso2,NO0047R,Svanvik,69.45,30.033333,30.0,ug m-3,monthly
184,concso2,UA0005R,Svityaz,51.516667,23.883333,164.0,ug m-3,monthly
185,concso2,CZ0001R,Svratouch,49.735084444,16.034196944,735.0,ug m-3,monthly
186,concso2,EE0002R,Syrve,57.95,22.1,2.0,ug m-3,monthly
187,concso2,NO0091R,Søgne,58.116667,7.850001,15.0,ug m-3,monthly
188,concso2,NO0762R,Søgne 1,58.116667,7.850001,15.0,ug m-3,monthly
189,concso2,MY1030R,Tanah Rata,4.466667,101.383333,1470.0,ug m-3,monthly
190,concso2,DK0003R,Tange,56.35,9.6,16.0,ug m-3,monthly
191,concso2,MN1032R,Terelj,47.983333,107.483333,1540.0,ug m-3,monthly
192,concso2,NO0977R,Tjeldbergodden,63.416149,8.758665,90.0,ug m-3,monthly
193,concso2,SK0007R,Topolniky,47.96,17.860556,113.0,ug m-3,monthly
194,concso2,NO0058G,Troll,-72.016667,2.533333,1309.0,ug m-3,monthly
195,concso2,IE0002R,Turlough Hill,53.036667,-6.4,420.0,ug m-3,monthly
196,concso2,NO0015R,Tustervatn,65.833333,13.916667,439.0,ug m-3,monthly
197,concso2,MN1031U,Ulaanbaatar,47.9,106.816667,1282.0,ug m-3,monthly
198,concso2,DK0031R,Ulborg,56.290424,8.427486,40.0,ug m-3,monthly
199,concso2,DE0015R,Usingen,50.333333,8.533333,485.0,ug m-3,monthly
200,concso2,FI0009R,Utö,59.779167,21.377222,7.0,ug m-3,monthly
201,concso2,FR0006R,Valduc,47.583333,4.866667,470.0,ug m-3,monthly
202,concso2,IE0001R,Valentia Observatory,51.939722,-10.244444,13.0,ug m-3,monthly
203,concso2,NO0796R,Valle,59.052311,7.566513,250.0,ug m-3,monthly
204,concso2,SE0011R,Vavihill,56.016667,13.15,175.0,ug m-3,monthly
205,concso2,SE0003R,Velen,58.783333,14.3,127.0,ug m-3,monthly
206,concso2,FR0001R,Vert-le-Petit,48.533333,2.366667,64.0,ug m-3,monthly
207,concso2,PT0003R,Viana do Castelo,41.7,-8.8,16.0,ug m-3,monthly
208,concso2,DK0010G,"Villum Research Station, Station Nord",81.6,-16.67,23.0,ug m-3,monthly
209,concso2,EE0011R,Vilsandi,58.383333,21.816667,6.0,ug m-3,monthly
210,concso2,FI0007R,Virolahti,60.516667,27.683333,8.0,ug m-3,monthly
211,concso2,FI0017R,Virolahti II,60.526667,27.686111,4.0,ug m-3,monthly
212,concso2,FI0018R,Virolahti III,60.53002,27.66754,7.0,ug m-3,monthly
213,concso2,AT0005R,Vorhegg,46.677778,12.972222,1020.0,ug m-3,monthly
214,concso2,BY0004R,Vysokoe,52.333333,23.433333,163.0,ug m-3,monthly
215,concso2,ES0007R,Víznar,37.23722,-3.53417,1230.0,ug m-3,monthly
216,concso2,DE0002R,Waldhof,52.802222,10.759444,77.8,ug m-3,monthly
217,concso2,DE0001R,Westerland,54.925556,8.309722,22.5,ug m-3,monthly
218,concso2,GB0045R,Wicken Fen,52.298333,0.292778,5.0,ug m-3,monthly
219,concso2,NL0002R,Witteveen,52.816667,6.666667,18.0,ug m-3,monthly
220,concso2,GB0013R,Yarner Wood,50.596389,-3.713056,119.0,ug m-3,monthly
221,concso2,ME0008R,Zabljak,43.15,19.133333,1450.0,ug m-3,monthly
222,concso2,ES0012R,Zarra,39.08278,-1.10111,885.0,ug m-3,monthly
223,concso2,HR0004R,Zavizan,44.816667,14.983333,1594.0,ug m-3,monthly
224,concso2,NO0042G,Zeppelin mountain (Ny-Ålesund),78.90715,11.88668,474.0,ug m-3,monthly
225,concso2,DE0009R,Zingst,54.4368,12.7249,9.0,ug m-3,monthly
226,concso2,AT0048R,Zoebelboden,47.838611,14.441389,899.0,ug m-3,monthly
227,concso2,LV0016R,Zoseni,57.135278,25.905556,188.0,ug m-3,monthly
228,concso2,FI0004R,Ähtäri,62.533333,24.221667,162.0,ug m-3,monthly
229,concso2,FI0037R,Ähtäri II,62.583333,24.183333,180.0,ug m-3,monthly
230,concso2,NO1007R,Årvik2,59.285862,5.562302,0.0,ug m-3,monthly
231,concso2,NO0092R,Øverbygd,69.05,19.366667,90.0,ug m-3,monthly
