,var,station_id,station_name,latitude,longitude,altitude,unit,freq
56,conco3,IE0031R,Mace Head,53.32583,-9.89944,5.0,ug m-3,daily
57,conco3,ES0006R,Mahón,39.87528,4.31639,78.0,ug m-3,daily
58,conco3,AT0040R,Masenberg,47.348056,15.882222,1170.0,ug m-3,daily
59,conco3,FR0014R,Montandon,47.3,6.833333,836.0,ug m-3,daily
60,conco3,IT0019R,Monte Martano,42.805462,12.565645,1090.0,ug m-3,daily
61,conco3,IT0001R,Montelibretti,42.1,12.633333,48.0,ug m-3,daily
62,conco3,FR0017R,Montfranc,45.8,2.066667,810.0,ug m-3,daily
63,conco3,FR0010R,Morvan,47.266667,4.083333,620.0,ug m-3,daily
64,conco3,GB0043R,Narberth,51.781784,-4.691462,160.0,ug m-3,daily
65,conco3,DE0007R,Neuglobsow,53.166667,13.033333,68.2,ug m-3,daily
66,conco3,SE0032R,Norra-Kvill,57.816667,15.566667,261.0,ug m-3,daily
67,conco3,SE0022R,Norunda Stenen,60.0858,17.50528,45.0,ug m-3,daily
68,conco3,ES0016R,O Saviñao,42.63472,-7.70472,506.0,ug m-3,daily
69,conco3,BE0001R,Offagne,49.877778,5.203611,430.0,ug m-3,daily
70,conco3,FI0022R,Oulanka,66.320278,29.401667,310.0,ug m-3,daily
71,conco3,FI0096G,Pallas (Sammaltunturi),67.973333333,24.116111111,565.0,ug m-3,daily
72,conco3,CH0002R,Payerne,46.813056,6.944722,489.0,ug m-3,daily
73,conco3,ES0013R,Penausende,41.23889,-5.8975,985.0,ug m-3,daily
74,conco3,FR0013R,Peyrusse Vieille,43.616667,0.183333,204.0,ug m-3,daily
75,conco3,FR0019R,Pic du Midi,42.936667,0.141944,2877.0,ug m-3,daily
76,conco3,AT0030R,Pillersdorf bei Retz,48.721111,15.942222,315.0,ug m-3,daily
77,conco3,RO0008R,Poiana Stampei,47.324792,25.134664,908.0,ug m-3,daily
78,conco3,LT0015R,Preila,55.3761111111,21.0305555556,5.0,ug m-3,daily
79,conco3,FR0009R,Revin,49.9,4.633333,394.0,ug m-3,daily
80,conco3,CH0005R,Rigi,47.0675,8.463889,1031.0,ug m-3,daily
81,conco3,DK0012R,Risoe,55.693588,12.085797,3.0,ug m-3,daily
82,conco3,SE0014R,Råö,57.394,11.914,5.0,ug m-3,daily
83,conco3,FR0023R,Saint-Nazaire-le-Désert,44.569444444,5.278972222,605.0,ug m-3,daily
84,conco3,ES0001R,San Pablo de los Montes,39.54694,-4.35056,917.0,ug m-3,daily
85,conco3,DE0003R,Schauinsland,47.914722,7.908611,1217.0,ug m-3,daily
86,conco3,DE0008R,Schmücke,50.65,10.766667,953.0,ug m-3,daily
87,conco3,RO0003R,Semenic,45.116667,25.966667,1432.0,ug m-3,daily
88,conco3,GB0039R,Sibton,52.293889,1.463056,46.0,ug m-3,daily
89,conco3,GB0050R,St. Osyth,51.778056,1.08223,8.0,ug m-3,daily
90,conco3,SK0006R,Starina,49.05,22.266667,345.0,ug m-3,daily
91,conco3,SK0004R,Stará Lesná,49.15,20.283333,808.0,ug m-3,daily
92,conco3,AT0047R,Stixneusiedl,48.050833,16.676667,240.0,ug m-3,daily
93,conco3,GB0015R,Strath Vaich Dam,57.734444,-4.774444,270.0,ug m-3,daily
94,conco3,AT0032R,Sulzberg,47.529167,9.926667,1020.0,ug m-3,daily
95,conco3,CZ0001R,Svratouch,49.735084444,16.034196944,738.0,ug m-3,daily
96,conco3,SK0007R,Topolniky,47.96,17.860556,113.0,ug m-3,daily
97,conco3,CH0003R,Tänikon,47.479722,8.904722,539.0,ug m-3,daily
98,conco3,DK0031R,Ulborg,56.290424,8.427486,10.0,ug m-3,daily
99,conco3,FI0009R,Utö,59.779167,21.377222,7.0,ug m-3,daily
100,conco3,IE0001R,Valentia Observatory,51.939722,-10.244444,11.0,ug m-3,daily
101,conco3,FR0025R,Verneuil,46.814727778,2.610008333,182.0,ug m-3,daily
102,conco3,BE0035R,Vezin,50.503333,4.989444,160.0,ug m-3,daily
103,conco3,SE0035R,Vindeln,64.25,19.766667,225.0,ug m-3,daily
104,conco3,FI0018R,Virolahti III,60.53002,27.66754,4.0,ug m-3,daily
105,conco3,AT0005R,Vorhegg,46.677778,12.972222,1020.0,ug m-3,daily
106,conco3,NL0010R,Vredepeel,51.541111,5.853611,30.0,ug m-3,daily
107,conco3,ES0007R,Víznar,37.23722,-3.53417,1230.0,ug m-3,daily
108,conco3,DE0002R,Waldhof,52.802222,10.759444,81.0,ug m-3,daily
109,conco3,DE0001R,Westerland,54.925556,8.309722,22.5,ug m-3,daily
110,conco3,GB0049R,Weybourne,52.950556,1.121944,16.0,ug m-3,daily
111,conco3,GB0045R,Wicken Fen,52.298333,0.292778,5.0,ug m-3,daily
112,conco3,GB0013R,Yarner Wood,50.596389,-3.713056,119.0,ug m-3,daily
113,conco3,SI0031R,Zarodnje,46.428611,15.003333,773.0,ug m-3,daily
114,conco3,ES0012R,Zarra,39.08278,-1.10111,885.0,ug m-3,daily
115,conco3,DE0009R,Zingst,54.4368,12.7249,9.0,ug m-3,daily
116,conco3,AT0048R,Zoebelboden,47.838611,14.441389,899.0,ug m-3,daily
117,conco3,SE0019R,Östad,57.9525,12.403,65.0,ug m-3,daily
